area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,Fiber,0.346401327,0.346401327,0.346401327,0.346401327,0.346401327,0.343084577
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,Fiber,0.355887231,0.355887231,0.355887231,0.355887231,0.355887231,0.344477612
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,All Fixed Wireless,0.876086235,0.700762852,0.700762852,0.467993367,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,All Fixed Wireless,0.916152570,0.729485904,0.724378109,0.320199005,0,0.000000000
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,Licensed Fixed Wireless,0.876086235,0.700762852,0.700762852,0.467993367,0.000000000,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,Licensed Fixed Wireless,0.916152570,0.729485904,0.724378109,0.320199005,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,4501360,Anderson,"Anderson, SC",15075,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.832515337,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.284049080,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,All Wired,0.836809816,0.836809816,0.832515337,0.832515337,0.832515337,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,All Wired,0.296319018,0.296319018,0.284049080,0.284049080,0.284049080,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Any Terrestrial,0.847239264,0.841717791,0.837423313,0.833742331,0.832515337,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Any Terrestrial,0.919018405,0.713496933,0.704907975,0.333742331,0.284049080,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,All Wired and Licensed Fixed Wireless,0.847239264,0.841717791,0.837423313,0.833742331,0.832515337,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,All Wired and Licensed Fixed Wireless,0.919018405,0.713496933,0.704907975,0.333742331,0.284049080,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Copper,0.315337423,0.315337423,0.020858896,0,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Copper,0.085276074,0.085276074,0.023926380,0,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Cable/Fiber,0.832515337,0.832515337,0.832515337,0.832515337,0.832515337,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Cable/Fiber,0.284049080,0.284049080,0.284049080,0.284049080,0.284049080,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Cable,0.822085890,0.822085890,0.822085890,0.822085890,0.822085890,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Cable,0.251533742,0.251533742,0.251533742,0.251533742,0.251533742,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Fiber,0.025153374,0.025153374,0.025153374,0.025153374,0.025153374,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Fiber,0.055828221,0.055828221,0.055828221,0.055828221,0.055828221,0.025153374
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,All Fixed Wireless,0.656441718,0.400613497,0.400613497,0.060736196,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,All Fixed Wireless,0.906134969,0.696319018,0.689570552,0.069325153,0.000000000,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Licensed Fixed Wireless,0.656441718,0.400613497,0.400613497,0.060736196,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Licensed Fixed Wireless,0.906134969,0.696319018,0.689570552,0.069325153,0,0
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4501450,Andrews,"Andrews, SC",1630,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Copper,0,0,0,0,0.000000000,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Cable,0.000000000,0,0,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,All Fixed Wireless,0.450000000,0.200000000,0.200000000,0,0.000000000,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,All Fixed Wireless,0.660000000,0.450000000,0.450000000,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Licensed Fixed Wireless,0.450000000,0.200000000,0.200000000,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Licensed Fixed Wireless,0.660000000,0.450000000,0.450000000,0,0,0
Total,Census Place,4501810,Antreville,"Antreville, SC",100,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4501810,Antreville,"Antreville, SC",100,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.953061224,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.530612245,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,All Wired,0.959183673,0.954421769,0.954421769,0.953061224,0.953061224,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,All Wired,0.572108844,0.531972789,0.531972789,0.530612245,0.530612245,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Any Terrestrial,0.974829932,0.974149660,0.974149660,0.963945578,0.953061224,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Any Terrestrial,0.951020408,0.927891156,0.927891156,0.740816327,0.530612245,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,All Wired and Licensed Fixed Wireless,0.974829932,0.974149660,0.974149660,0.963945578,0.953061224,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,All Wired and Licensed Fixed Wireless,0.946938776,0.921088435,0.921088435,0.740816327,0.530612245,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Copper,0.343537415,0.005442177,0.004081633,0,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Copper,0.343537415,0.005442177,0.004081633,0,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Cable/Fiber,0.953061224,0.953061224,0.953061224,0.953061224,0.953061224,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Cable/Fiber,0.530612245,0.530612245,0.530612245,0.530612245,0.530612245,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Cable,0.897278912,0.897278912,0.897278912,0.897278912,0.897278912,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Cable,0.348299320,0.348299320,0.348299320,0.348299320,0.348299320,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Fiber,0.407482993,0.407482993,0.407482993,0.407482993,0.407482993,0.229931973
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Fiber,0.336054422,0.336054422,0.336054422,0.336054422,0.336054422,0.230612245
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,All Fixed Wireless,0.827210884,0.821088435,0.821088435,0.770068027,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,All Fixed Wireless,0.929251701,0.873469388,0.873469388,0.328571429,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Unlicensed Fixed Wireless,0.044217687,0.044217687,0.044217687,0,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Unlicensed Fixed Wireless,0.044217687,0.044217687,0.044217687,0,0.000000000,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Licensed Fixed Wireless,0.825850340,0.819727891,0.819727891,0.770068027,0,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Licensed Fixed Wireless,0.925170068,0.866666667,0.866666667,0.328571429,0,0.000000000
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4502080,Arcadia,"Arcadia, SC",1470,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.956692913,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.687007874,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,All Wired,0.980314961,0.980314961,0.980314961,0.956692913,0.956692913,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,All Wired,0.960629921,0.960629921,0.952755906,0.777559055,0.687007874,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Any Terrestrial,0.980314961,0.980314961,0.980314961,0.976377953,0.956692913,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Any Terrestrial,0.998031496,0.998031496,0.998031496,0.929133858,0.687007874,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,All Wired and Licensed Fixed Wireless,0.980314961,0.980314961,0.980314961,0.976377953,0.956692913,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,All Wired and Licensed Fixed Wireless,0.998031496,0.998031496,0.998031496,0.929133858,0.687007874,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Copper,0.923228346,0.923228346,0.681102362,0.129921260,0,0.000000000
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Copper,0.923228346,0.923228346,0.681102362,0.129921260,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Cable/Fiber,0.956692913,0.956692913,0.956692913,0.956692913,0.956692913,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Cable/Fiber,0.687007874,0.687007874,0.687007874,0.687007874,0.687007874,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Cable,0.954724409,0.954724409,0.954724409,0.954724409,0.954724409,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Cable,0.057086614,0.057086614,0.057086614,0.057086614,0.057086614,0.000000000
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Fiber,0.639763780,0.639763780,0.639763780,0.639763780,0.639763780,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Fiber,0.641732283,0.641732283,0.641732283,0.641732283,0.641732283,0.639763780
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,All Fixed Wireless,0.972440945,0.972440945,0.972440945,0.950787402,0.112204724,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,All Fixed Wireless,0.998031496,0.998031496,0.998031496,0.899606299,0.003937008,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Licensed Fixed Wireless,0.972440945,0.972440945,0.972440945,0.950787402,0.112204724,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Licensed Fixed Wireless,0.998031496,0.998031496,0.998031496,0.899606299,0.003937008,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4502125,Arcadia Lakes,"Arcadia Lakes, SC",508,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.896005510,0.093663912
Total,Census Place,4502440,Arial,"Arial, SC",1452,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.157713499,0.048898072
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,All Wired,0.972451791,0.943526171,0.935950413,0.897382920,0.896005510,0.093663912
Total,Census Place,4502440,Arial,"Arial, SC",1452,B,All Wired,0.812672176,0.659090909,0.592286501,0.181818182,0.157713499,0.048898072
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,Any Terrestrial,0.991735537,0.983471074,0.983471074,0.955922865,0.896005510,0.093663912
Total,Census Place,4502440,Arial,"Arial, SC",1452,B,Any Terrestrial,0.996556474,0.982093664,0.981404959,0.667355372,0.157713499,0.048898072
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,All Wired and Licensed Fixed Wireless,0.984848485,0.976584022,0.976584022,0.933195592,0.896005510,0.093663912
Total,Census Place,4502440,Arial,"Arial, SC",1452,B,All Wired and Licensed Fixed Wireless,0.991735537,0.967630854,0.963498623,0.577823691,0.157713499,0.048898072
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,Copper,0.770661157,0.587465565,0.509641873,0.027548209,0,0
Total,Census Place,4502440,Arial,"Arial, SC",1452,B,Copper,0.770661157,0.587465565,0.509641873,0.027548209,0.000000000,0
Total,Census Place,4502440,Arial,"Arial, SC",1452,R,Cable/Fiber,0.896005510,0.896005510,0.896005510,0.896005510,0.896005510,0.093663912
